,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SECTOR,CARRERA,MODO,AREATEMA,MATERIA,NOMBRE CORTO,FECHA,URL,CÁTEDRA,Docente,Hora,Tipo Examen,Control a cargo de:,Observaciones,Material Permitido,Observaciones
3,361,7,60,4830,SOCIOL.DELITO,8/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1814,-,CELESTE ANALIA DEL CARMEN GAUNA,14:00,Escrito,DDDI,Examen sin papel,No,
3,361,7,7,1850,VICTIMOLOGÍA,8/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1821,-,MATILDE SONIA ALONSO,14:00,Escrito,DDDI,Examen sin papel,No,
3,361,7,47,20,ESTADISTICA,8/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1822,-,DANIEL JOSE MIRANDA,18:00,Escrito,DDDI,Examen sin papel,No,
3,361,7,60,4890,ANÁLISIS CRIMINAL,8/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2012,-,GASTON PEZZUCHI,16:00,Escrito,,sin alumnos,No,
3,363,7,10,550,HIS. CONS. ARG.,8/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1830,-,ANDRES WARSCHAUER,16:00,Escrito en sede,Andrea,CUESTIONARIO-PERMISO-CERT- ESCALA OK,,
3,363,7,60,4360,Dº EMPRESARIAL,8/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2044,-,CARLOS HUGO GENOVESE,18:30,Oral virtual,Andrea,COLLABORATE- CERT. OK,,
3,363,7,60,4370,Dº COMERCIAL USU Y,8/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2048,-,MARTINA ESCOSTEGUY,18:30,Oral virtual,Andrea,COLLABORATE- CERT. OK,,
2,368,7,50,6050,ADMIN.UNIVERSITARIA,8/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2176,-,MABEL EUGENIA LAS HERAS,14:00,,Julieta,s/a hasta el momento,,
2,9,7,95,1050,ORATORIA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=194,-,MARIA GABRIELA FARAH,16:00,Escrito en sede,Andrea,CUESTIONARIO-PERMISO-CERT- ESCALA OK,,
2,9,7,35,680,TECN.INFORM.Y COM. I,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2245,-,MARCELA EUGENIA ALONSO DEL MORAL,14:00,Escrito en sede,Andrea,SIN ALUMNOS,,
2,9,7,95,1050,ORATORIA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2256,-,MARIA GABRIELA FARAH,16:00,Escrito en sede,Andrea,CUESTIONARIO-PERMISO-CERTI-ESCALA OK- CURSADO INTENSIVO,,
2,9,7,18,120,LENGUA INGLESA III,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=30,-,MARCELA NOEMI VILLALBA,18:00,Escrito en sede,Andrea,CUESTIONARIO-PERMISO-CERTIFICADO OK,,
2,9,7,35,680,TECN.INFORM.Y COM. I,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=61,-,MARCELA EUGENIA ALONSO DEL MORAL,14:00,Escrito en sede,Andrea,SIN ALUMNOS,,
2,10,7,5,250,ETICA PROFESIONAL,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=13,-,LAURA NOEMI URBINA VALOR,14:00,Oral - En domicilio,Alfredo Rearte,Oral,,
2,10,7,10,1130,HISTORIA ECONOMICA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2259,-,JOAQUIN RAFAEL SARMIENTO BARBIERI,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,10,7,10,1130,HISTORIA ECONOMICA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=312,-,NICOLAS TROHA,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,10,7,55,370,CONTABILIDAD III,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=435,-,FEDERICO GUIJARRO JIMENEZ,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,10,7,55,380,CONTABILIDAD IV,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=440,-,FEDERICO GUIJARRO JIMENEZ,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,10,7,45,610,COSTOS,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=49,-,MARCELO ANTONIO BURGOS,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,10,7,9,100,MET. DE LA INVEST.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=714,-,LUISA MARIA SALAZAR ACOSTA,18:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,pueden usar material fisico y digital y apuntes,
2,11,7,5,250,ETICA PROFESIONAL,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=13,-,LAURA NOEMI URBINA VALOR,14:00,Oral - En domicilio,Alfredo Rearte,Oral,,
2,11,7,10,1130,HISTORIA ECONOMICA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2259,-,JOAQUIN RAFAEL SARMIENTO BARBIERI,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,11,7,10,1130,HISTORIA ECONOMICA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=312,-,NICOLAS TROHA,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,11,7,55,370,CONTABILIDAD III,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=435,-,FEDERICO GUIJARRO JIMENEZ,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,11,7,55,380,CONTABILIDAD IV,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=440,-,FEDERICO GUIJARRO JIMENEZ,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,11,7,45,640,COSTOS Y PRESUPUESTO,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=49,-,MIGUEL ALFONSO ISOLA,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,11,7,9,100,MET. DE LA INVEST.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=714,-,LUISA MARIA SALAZAR ACOSTA,18:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,pueden usar material fisico y digital y apuntes,
2,11,7,45,640,COSTOS Y PRESUPUESTO,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=884,-,MIGUEL ALFONSO ISOLA,16:00,Escrito en sede,Alfredo Rearte,S/A,,
2,14,7,5,250,ETICA PROFESIONAL,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=13,-,LAURA NOEMI URBINA VALOR,14:00,Oral - En domicilio,Alfredo Rearte,Oral,,
2,14,7,9,3000,METOD. DE LA INVEST.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2127,-,LUISA MARIA SALAZAR ACOSTA,18:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,pueden usar material fisico y digital y apuntes,
2,14,7,10,1130,HISTORIA ECONOMICA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2209,-,NICOLAS TROHA,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,14,7,10,1130,HISTORIA ECONOMICA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2259,-,JOAQUIN RAFAEL SARMIENTO BARBIERI,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,14,7,55,370,CONTABILIDAD III,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=435,-,FEDERICO GUIJARRO JIMENEZ,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,14,7,55,380,CONTABILIDAD IV,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=440,-,FEDERICO GUIJARRO JIMENEZ,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,14,7,55,80,CONTABILIDAD PUBLICA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=715,-,ROGER WALTER LEGUIZAMON,18:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,15,7,50,5350,INNOV.Y CREAT.EMP.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1806,-,GRACIELA ELIZABETH DELGADO,14:00,ORAL - En domicilio,Alfredo Rearte,Promociono,,
2,15,7,60,3540,ASP.LEG.DE LOS NEG,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1911,-,ANDREA ISABEL ALSINA ALVARENGA,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,ninguno,
2,15,7,50,1430,MARKETING ESTRAT.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2183,-,CARLOS ALBERTO CORIMAYO,18:00,Escrito en sede,Alfredo Rearte,S/A,,
2,15,7,50,5330,TALLER EMPRENDEDURIS,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2189,-,MARIA EUGENIA LANUZA,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,15,7,50,5350,INNOV.Y CREAT.EMP.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2279,-,GRACIELA ELIZABETH DELGADO,14:00,ORAL,Alfredo Rearte,la alumna inscripta es promocional por eso no hay recurso,,
2,15,7,50,40,INTRODUC.A LA ADMIN.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=444,-,MARIA GUADALUPE DE FATIMA GARRIDO,14:00,Escrito en sede,Alfredo Rearte,S/A,,
2,15,7,60,3540,ASP.LEG.DE LOS NEG,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=455,-,ANDREA ISABEL ALSINA ALVARENGA,16:00,Escrito en sede,Alfredo Rearte,S/A,ninguno,
2,15,7,50,2590,NEGOCIACIÓN,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=472,-,VICTOR FABIO TOLEDO,18:00,Escrito en sede,Alfredo Rearte,S/A,,
2,15,7,20,190,COMP.ORGANIZACIONAL,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=482,-,MARIA GUADALUPE DE FATIMA GARRIDO,14:00,Escrito en sede,Alfredo Rearte,S/A,,
3,16,7,60,250,INT. DERECHO,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1537,A,LUIS RENATO RABBI BALDI CABANILLAS,14:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,250,INT. DERECHO,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1538,B,EDUARDO JESUS ROMANI,14:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,250,INT. DERECHO,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1540,C,DIEGO SEBASTIAN PERTILE,14:00,ESCRITO EN SEDE,Silvana,,NO BIBLIOGRAFÍA,
3,16,7,60,4320,"CONST, DDHH Y GARANT",9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1544,A,HERNAN ROBERTO RODRIGUEZ VAGARIA,16:00,ESCRITO EN SEDE,Silvana,Listo,Se admite solo el programa y la constitución sin comentar,
3,16,7,60,4320,"CONST, DDHH Y GARANT",9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1545,B,PABLO ROBBIO SARAVIA,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,4320,"CONST, DDHH Y GARANT",9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1546,C,OSCAR ALEJANDRO ROMANI,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,5,300,FIL. DEL DER.,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1571,C,DARO ALEJANDRO ESQUIVEL,18:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,650,Dº CONSTITUC.,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1625,A,HERNAN ROBERTO RODRIGUEZ VAGARIA,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,4340,Dº CONST DEL PODER,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1625,A,HERNAN ROBERTO RODRIGUEZ VAGARIA,16:00,ESCRITO EN SEDE,Silvana,,Se admite solo el programa y la constitución sin comentar,
3,16,7,60,4340,Dº CONST DEL PODER,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1626,B,PABLO ROBBIO SARAVIA,16:00,ESCRITO EN SEDE,Silvana,lListo,NO BIBLIOGRAFÍA,
3,16,7,60,650,Dº CONSTITUC.,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1626,B,PABLO ROBBIO SARAVIA,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,650,Dº CONSTITUC.,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1627,C,OSCAR ALEJANDRO ROMANI,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,4340,Dº CONST DEL PODER,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1627,C,OSCAR ALEJANDRO ROMANI,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,0,90,DOCTRINA SOC.CRIST.,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=17,A,MATIAS PEDRO JEREZ,14:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,0,100,DOC.SOC.IGLESIA,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1841,A,MATIAS PEDRO JEREZ,14:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,5,300,FIL. DEL DER.,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=272,A,LUIS RENATO RABBI BALDI CABANILLAS,18:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,5,300,FIL. DEL DER.,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=38,B,MARCELO RENE LOPEZ,18:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,17,7,35,50,COMPUTACION I,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=264,-,ROSA EUFRACIA MACAIONE,14:00,escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO OK -,,
3,17,7,35,60,COMPUTACION II,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=276,-,MARCELA VILLALOBO,16:00,escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO- PERMISOS OK- SOLO ALUMNOS REG. INSC,,
3,17,7,60,3590,CS.POLITICAS I,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=278,-,ALICIA MABEL PANOZZO ZENERE,18:00,Oral,Andrea,Collaboratte - certificado ok,,
3,17,7,9,630,SEM.(PROB.ECON.ARG.),9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=33,-,VICTOR FABIO TOLEDO,18:00,escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO- PERMISOS OK- SOLO ALUMNOS REG. INSC,,
3,17,7,60,3200,TEORIA DE LAS REL.IN,9/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=36,-,MARTIN ANDRES RODRIGUEZ,14:00,escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO- PERMISOS OK- ESCALA OK,,
2,30,7,0,140,INT.AL PENSAMIENTO C,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1140,-,MATIAS RENE NINA,16:00,escrito en sede,DDDI,Examen sin papel,sólo programa,
2,30,7,47,20,ESTADISTICA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1165,-,ROBERTO OSCAR CADAR,18:00,escrito en sede,,S/A,,
2,30,7,45,870,PRINCIPIOS DE ECONOM,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2289,-,CECILIA EDITH AMIRI,14:00,escrito en sede,,S/A,,
2,30,7,45,870,PRINCIPIOS DE ECONOM,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=872,-,CECILIA EDITH AMIRI,14:00,escrito en sede,,S/A,,
4,58,7,35,2270,PROGRAMACIÓN I,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=529,-,MARIO IGNACIO MARTINEZ,14:00,,Julieta,"Permisos, configuración,  escala y certificado OK",,
4,58,7,35,2275,PROGRAMACIÓN II,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=597,-,MARIO IGNACIO MARTINEZ,16:00,,Julieta,"Permisos, configuración,  escala y certificado OK",,
4,58,7,35,2300,BASE DE DATOS ESTRUC,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=645,-,CARLOS DANIEL ARAOZ ESPOZ,18:00,,Julieta,s/a hasta el momento,,
4,58,7,35,2305,BASE DE DAT. NO ESTR,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=650,-,RAMON ALEJANDRO LLAVES,16:00,,Julieta,"Permisos, configuración,  escala y certificado OK",,
4,83,7,95,1140,RELACIONES HUM.I,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=173,-,SILVINA VANESA ABUD RODRIGUEZ,18:00,ESCRITO EN SEDE,Andrea,CUESTIONARIO-CERTIFICADO.-PERMISO- ESCALA OK,sólo pueden utilizar el programa para orientar. No pueden usar ningún material de apoyo.,
4,83,7,12,380,TRAT.DE RESIDUOS I,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=178,-,MONICA NOEMI PASCULLI,18:00,ESCRITO EN SEDE,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO OK,sólo pueden utilizar el programa para orientar. No pueden usar ningún material de apoyo.,
4,83,7,12,370,TOX.LAB.Y CONTROL DE,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=179,-,CARLOS JUAN BONIN,14:00,ESCRITO EN SEDE,Andrea,CUESTIONARIO-CERTIFICADO -PERMISO,Desarrollado digital (PC) y subido en pdf,
4,83,7,50,1200,SELECCION Y CAPACIT.,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=188,-,MONICA ADRIANA ESTER CAMPOS,16:00,ESCRITO EN SEDE,Andrea,CUESTIONARIO-PERMISO-CERTIFICADO,Manuscrito legible y subirlo escaneado / foto.,
4,83,7,95,1140,RELACIONES HUM.I,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=581,-,SILVINA VANESA ABUD RODRIGUEZ,18:00,ESCRITO EN SEDE,Andrea,NO ACCESIBLE,sólo pueden utilizar el programa para orientar. No pueden usar ningún material de apoyo,
2,88,7,0,10,TEOLOGIA I,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1706,-,MARIA VERONICA TALAME,18:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,88,7,0,20,TEOLOGIA II,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1707,-,MARIA VERONICA TALAME,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,88,7,45,1490,ECONOMIA PARA EMP.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1727,-,SILVIA MILAGRO ALVAREZ,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,88,7,45,1490,ECONOMIA PARA EMP.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2297,-,JUAN VICTOR SOTO,16:00,Escrito en sede,Alfredo Rearte,S/A,,
2,96,7,45,1310,COST.REL.CALIDAD,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1720,-,CINTHIA NATALIA MASSAFRO MOJICA,16:00,Escrito en sede,DDDI,Examen sin papel,,
2,96,7,40,1120,REQUIS.LABOR.ENSAY Y,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1741,-,ENRIQUE DANIEL LAFON,18:00,Escrito en sede,DDDI,Examen sin papel,,
2,96,7,50,5100,MEJORA CONTINUA,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1793,-,CLAUDIA RAQUEL ANDRES,14:00,Escrito en sede,DDDI,Examen sin papel ,,
2,96,7,45,1310,COST.REL.CALIDAD,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2317,-,CINTHIA NATALIA MASSAFRO MOJICA,16:00,Escrito en sede,DDDI,Examen sin papel ,,
2,97,7,50,680,FUNDAM. DE MARKETING,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1750,-,MARIA EUGENIA LANUZA,16:00,Escrito en sede,DDDI,Examen sin papel ,,
2,97,7,5,20,FILOSOFIA II,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1761,-,MATIAS PEDRO JEREZ,14:00,Escrito en sede,DDDI,Examen sin papel ,,
2,97,7,50,1330,TECNICAS DE VENTAS,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1772,-,MARIA GUADALUPE DE FATIMA GARRIDO,18:00,Escrito en sede,DDDI,Examen sin papel ,,
2,97,7,50,680,FUNDAM. DE MARKETING,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2067,-,MARIA EUGENIA LANUZA,16:00,Escrito en sede,DDDI,Examen sin papel - ERROR DE ENLACE - Intensivo 2022,,
21,113,7,5,100,INT.A LA FILOS.,9/2/2024,https://escuela-educacion.campusvirtual.ucasal.edu.ar/course/view.php?id=3,-,CARLOS ANTONIO SOLANO,14:00,Escrito en sede,Julieta,"Permisos, configuración, escala y certificado OK.",,
21,113,7,50,2550,MOD. ORG. Y ADMINIST,9/2/2024,https://escuela-educacion.campusvirtual.ucasal.edu.ar/course/view.php?id=46,-,VERONICA ALEJANDRA VARGAS,14:00,Escrito en sede,Julieta,"Permisos, configuración, escala y certificado OK.",,
2,133,7,2,10,PRODUC.AGROPEC.I,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1675,-,ANA SILVIA DELGADO,14:00,Escrito en sede,Alfredo Rearte,S/A,,
2,133,7,45,640,COSTOS Y PRESUPUESTO,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2220,-,JULIO CESAR MUÑOZ,16:00,Oral - En domicilio,Alfredo Rearte,Collaborate,,
2,133,7,2,10,PRODUC.AGROPEC.I,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2272,-,ANA SILVIA DELGADO,14:00,Escrito en sede,Alfredo Rearte,S/A,,
2,133,7,9,100,MET. DE LA INVEST.,9/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=714,-,LUISA MARIA SALAZAR ACOSTA,18:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,pueden usar material fisico y digital y apuntes,
4,138,7,40,180,FISICA II,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=679,-,MONICA MARIA GLADYS MORALES,16:00,Escrito en sede,Andrea,SIN ALUMNOS,,Promocional con 8 bajo condiciones estipuladas en programa
4,138,7,75,4100,ANAT.BIOMEC.Y FIS.TR,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=944,-,ELISA MARIA GARCIA,18:00,,Andrea,CUESTIONARIO-CERTIFICADO OK,,
4,138,7,12,505,AMB.TRABAJO III(CONT,9/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=952,-,LUIS JOSE MARIA BARROS,14:00,,Andrea,CUESTIONARIO-CERTIFICADO OK,,
5,185,7,12,860,INT.ENERGIA,9/2/2024,https://arquitectura.campusvirtual.ucasal.edu.ar/course/view.php?id=20,-,CARLOS FRANCISCO BONDONI,16:00,,Alfredo Rearte,S/A,,
5,185,7,47,600,INT.MET.DIS.CALC.EFI,9/2/2024,https://arquitectura.campusvirtual.ucasal.edu.ar/course/view.php?id=276,-,CAROLINA INES VALENCIA DONAT,18:00,,Alfredo Rearte,S/A,,
5,185,7,95,2450,ESTRAT.Y HERR.COMUNI,9/2/2024,https://arquitectura.campusvirtual.ucasal.edu.ar/course/view.php?id=282,-,CAMILA BINDA GALINDEZ,18:00,,Alfredo Rearte,S/A,,
5,185,7,50,430,FORMULAC.DE PROYECTO,9/2/2024,https://arquitectura.campusvirtual.ucasal.edu.ar/course/view.php?id=326,-,GISELA VANINA ROTTIGNI,16:00,,Alfredo Rearte,S/A,,
5,185,7,50,5660,ESTAND.Y SIST.CERT.,9/2/2024,https://arquitectura.campusvirtual.ucasal.edu.ar/course/view.php?id=335,-,GABRIELA ANDREA CASABIANCA,14:00,,Alfredo Rearte,S/A,,
5,185,7,0,50,TEOLOGIA,9/2/2024,https://arquitectura.campusvirtual.ucasal.edu.ar/course/view.php?id=79,-,CLAUDIO ARNALDO RAMIREZ,14:00,,Alfredo Rearte,S/A,,
7,186,7,35,1990,INFORM.ENT.DEPORT,9/2/2024,https://educacion-fisica.campusvirtual.ucasal.edu.ar/course/view.php?id=361,-,JOSE LUIS SITEK,16:00,escrito en sede,Julieta,"Permisos, configuración, escala y certificado OK.",Ningún,
7,187,7,5,2210,INV. SOCIO ANTROP.,9/2/2024,https://educacion-fisica.campusvirtual.ucasal.edu.ar/course/view.php?id=356,-,ANA SABRINA MORA,18:00,oral con colaborette,Julieta,s/a hasta el momento,,
